shipmentID,ItemID,userID,userAddress,recyclerAddress,DateShipped,DateRecieved
2558195,,x2015abm,Perth ONK7H3A5636ChestnutSt.,"Kingston,ONK7K2M8370GoldenStarAve.",15072015,17072015
2879352,,x2019air,747WoodlandAve.St.George NBE5C9X3,"LaSarre,QCJ9Z5N33GlenholmeCourt",3092019,6092019
4309595,,x2015aqy,296W.YoungDriveQuesnel BCV2J8V4,"KananaskisCountry,ABT0L5L530OakMeadowAve.",11062018,14062018
3337938,,x2017avh,Delhi ONN4B8N59108OakwoodRd.,"530WestTalbotDriveKentville,NSB4N5E6",16052020,19052020
2814671,,x2017baw,Gananoque ONK7G8R58044LoganStreet,"Morden,MBR6M3K29314CanterburyAve.",19062016,22062016
4181834,,x2019avr,Laterri'e8re QCG7N4R11GrandStreet,"DeerIsland,NBE5V7G371LivingstonSt.",6102020,9102020
4521317,,x2014ajr,JuandeFucaShore BCV0S8H97707UniversityCourt,"747WoodlandAve.St.George,NBE5C9X3",11022015,14022015
2642291,,x2018are,1SummerhouseSt.Ste.Anne MBR5H7K4,"972LibertyStreetCobourg,ONK9A8A7",15092020,18092020
2838356,,x2015bee,7149WilliamSt.Quispamsis NBE2G6Y5,"Sainte-Julie,QCJ3E1G288RyanAve.",12019,3012019
2398772,,x2015ayu,1SummerhouseSt.Ste.Anne MBR5H7K4,"425E.KetchHarbourDr.FortFrances,ONP9A3V9",12012020,15012020
3875008,,x2015avw,Penticton BCV2A1C437HarveyRd.,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",1002016,4002016
4226473,,x2018awu,KananaskisCountry ABT0L5L530OakMeadowAve.,"296W.YoungDriveQuesnel,BCV2J8V4",15102020,17102020
2926868,,x2015aei,972LibertyStreetCobourg ONK9A8A7,"'celes-Laval,QCH7Y5B648AndoverStreet",19082016,22082016
4122138,,x2017aor,TourdelaBourse QCH4Z6J4794W.MonroeStreet,522AddisonCourtUnit77,20082020,23082020
3863130,,x2016blg,KananaskisCountry ABT0L5L530OakMeadowAve.,"7231SycamoreSt.HollandLanding,ONL9N9A0",11022019,14022019
2534109,,x2019bhn,11WakehurstSt.Tillsonburg ONN4G7V1,"Penticton,BCV2A1C437HarveyRd.",7012016,10012016
3681321,,x2015ahb,Nepean ONK2G5X2735PendergastStreet,"TourdelaBourse,QCH4Z6J4794W.MonroeStreet",17042019,20042019
3768525,,x2015aod,DeerIsland NBE5V7G371LivingstonSt.,"DeerIsland,NBE5V7G371LivingstonSt.",7022015,10022015
3557658,,x2019aur,Dauphin MBR7N1N54EastChestnutStreet,"SturgeonFalls,ONP2B5T472GardenDr.",1032017,4032017
3453556,,x2020bet,LaSarre QCJ9Z5N33GlenholmeCourt,"Gasp'e9sie-Sud,QCG0C8B8718LeatherwoodSt.",12032019,15032019
4264173,,x2020bam,Vermilion ABT9X7N37568ThompsonStreet,"Innisfil,ONL9S1H8269CarpenterDrive",3112018,6112018
2603467,,x2017anu,JuandeFucaShore BCV0S8H97707UniversityCourt,"Cranbrook,BCV1C6H68691FultonStreet",10102015,13102015
2938324,,x2017axr,425E.KetchHarbourDr.FortFrances ONP9A3V9,"Joliette,QCJ6E6E87905SpringAve.",10062018,13062018
3045712,,x2020bax,856FranklinSt.Metchosin BCV9C9G8,"42PrimroseSt.Chelsea,QCJ9B6T4",9022015,12022015
3272736,,x2017blv,530WestTalbotDriveKentville NSB4N5E6,"725CarriageCircleDoaktown,NBE9C8T4",2092016,5092016
3867413,,x2015bdw,95EastArcadiaSt.Lachute QCJ8H9G4,"Comox,BCV9M6C584BrownSt.",18092019,21092019
2637226,,x2019atr,95EastArcadiaSt.Lachute QCJ8H9G4,"L'Erable,QCG0Y8C4456LakeviewRoad",7042016,10042016
3091187,,x2014ble,Elgin ONN0L7P922DunbarSt.,"Delhi,ONN4B8N59108OakwoodRd.",7022017,10022017
3391927,,x2017asp,Saint-Quentin NBE8A0A261AndoverAve.,"9CatherineSt.Wolfville,NSB4P2J7",8032019,11032019
3414097,,x2018adq,DorvalOutskirts QCH9P9S57564LongbranchRd.,"7526AddisonStreetGagetown,NBE5M9S2",6102019,9102019
3275050,,x2020bfn,Thompson MBR8N3R46PurpleFinchDr.,"Joliette,QCJ6E6E87905SpringAve.",18102016,21102016
3650017,,x2018aqn,KananaskisCountry ABT0L5L530OakMeadowAve.,"Kingston,ONK7K2M8370GoldenStarAve.",19032019,22032019
3342851,,x2017bcx,11WakehurstSt.Tillsonburg ONN4G7V1,"Trail,BCV1R9T949N.ChurchDr.",1032016,4032016
2710380,,x2017adr,Hampton NBE5N4X645SheffieldAve.,"42PrimroseSt.Chelsea,QCJ9B6T4",19082018,22082018
3766585,,x2015bdn,725CarriageCircleDoaktown NBE9C8T4,"Joliette,QCJ6E6E87905SpringAve.",12072016,15072016
3461899,,x2019bcm,Vermilion ABT9X7N37568ThompsonStreet,"Bromont,QCJ2L7R5874WestBohemiaRd.",9032017,12032017
4131491,,x2020azy,Gananoque ONK7G8R58044LoganStreet,"68KetchHarbourSt.Duncan,BCV9L4V1",12022020,15022020
3870352,,x2014bjy,856FranklinSt.Metchosin BCV9C9G8,"42PrimroseSt.Chelsea,QCJ9B6T4",13042019,15042019
2878971,,x2018bgx,JuandeFucaShore BCV0S8H97707UniversityCourt,"L'Erable,QCG0Y8C4456LakeviewRoad",6042015,9042015
3644178,,x2016axc,'celes-Laval QCH7Y5B648AndoverStreet,522AddisonCourtUnit77,12032019,15032019
3190760,,x2017bdy,ChristmasIsland NSB1T9G077CoffeeDr.,"Perth,ONK7H3A5636ChestnutSt.",2042018,5042018
2515510,,x2018aeg,MeadowLake SKS9X9V3866SutorStreet,"Cranbrook,BCV1C6H68691FultonStreet",1002018,4002018
4097712,,x2016aum,Albanel QCG8M5B69HawthorneSt.,"Morden,MBR6M3K29314CanterburyAve.",11112015,14112015
3130947,,x2018bfj,WestElmwoodSt.Val-d'Or QCJ9P7P7,"Antigonish,NSB2G8T97RockvilleSt.",18092018,21092018
2590536,,x2018ays,Kingston ONK7K2M8370GoldenStarAve.,"R'e9giond'Oka,QCJ0N2J4313CreekDr.",9022016,12022016
2917801,,x2015azb,H'e9bertville QCG8N3V0646SherwoodAve.,"7231SycamoreSt.HollandLanding,ONL9N9A0",17052018,20052018
3431362,,x2015aol,Athabasca ABT9S6Y4886WakehurstSt.,"Manitoulin,ONP0P3C37985AcademyDrive",16092019,19092019
4437197,,x2015bbv,Vermilion ABT9X7N37568ThompsonStreet,"YoungsCove,NBE4C9R753EdgewoodSt.",20032017,23032017
2865611,,x2014bkx,7526AddisonStreetGagetown NBE5M9S2,"296W.YoungDriveQuesnel,BCV2J8V4",9052019,12052019
3326747,,x2017amk,Elgin ONN0L7P922DunbarSt.,"91OverlookAve.Saint-Antoine,NBE4V9J8",17112016,20112016
2728698,,x2017avz,62RidgeStreetBoucherville QCJ4B5S2,"530WestTalbotDriveKentville,NSB4N5E6",7042019,10042019
4180381,,x2019bdj,Stouffville ONL4A9V38903WestMeadowCourt,"947SouthamptonCourtIngersoll,ONN5C2E9",2082017,5082017
3934396,,x2017axm,Caraquet NBE1W5K43KirklandRd.,"762TempleSt.LaPlaine,QCJ7M5E7",15022015,17022015
4030702,,x2019aou,91OverlookAve.Saint-Antoine NBE4V9J8,"1SummerhouseSt.Ste.Anne,MBR5H7K4",11112015,14112015
3528094,,x2019ayr,Thompson MBR8N3R46PurpleFinchDr.,"Athabasca,ABT9S6Y4886WakehurstSt.",20002019,23002019
4025207,,x2019bfd,Boiestown NBE6A4C48592S.RidgeviewStreet,"Gasp'e9sie-Sud,QCG0C8B8718LeatherwoodSt.",9042018,12042018
2595624,,x2015bhu,Maple ONL6A0N79569CemeteryAve.,"Perth,ONK7H3A5636ChestnutSt.",12062016,15062016
3128737,,x2014bgs,HantsCounty NSB0N8H5764SnakeHillDrive,"CampobelloIsland,NBE5E7V99933GreenviewSt.",14102020,16102020
4512877,,x2015bao,296W.YoungDriveQuesnel BCV2J8V4,"Kingston,ONK7K2M8370GoldenStarAve.",4012019,7012019
3124629,,x2015apd,42PrimroseSt.Chelsea QCJ9B6T4,"Dauphin,MBR7N1N54EastChestnutStreet",15082020,17082020
4112973,,x2020agc,762TempleSt.LaPlaine QCJ7M5E7,"856FranklinSt.Metchosin,BCV9C9G8",18082020,21082020
2594727,,x2017bbc,Saint-Prime QCG8J3T59407LongfellowSt.,"TourdelaBourse,QCH4Z6J4794W.MonroeStreet",14072015,16072015
4383484,,x2016bie,Athabasca ABT9S6Y4886WakehurstSt.,"Hamilton,ONL8E6H01AirportStreet",8092019,11092019
3012419,,x2017bla,Elgin ONN0L7P922DunbarSt.,"'celes-Laval,QCH7Y5B648AndoverStreet",6082017,9082017
3712309,,x2016bgm,8829SE.SummerhouseDr.Laval-des-Rapides QCH7N0J3,"Collingwood,ONL9Y4K733LindaSt.",5002020,8002020
2358482,,x2015bbi,CampobelloIsland NBE5E7V99933GreenviewSt.,"Coverdale,NBE1J6E2170EastGartnerAve.",19032016,
3813016,,x2018acn,Nepean ONK2G5X2735PendergastStreet,"Kingston,ONK7K2M8370GoldenStarAve.",2112017,5112017
3173500,,x2018bdt,LaBaie QCG7B7N28861DepotSt.,"FortSt.John,BCV1J1Y4838WalnutSt.",17022016,20022016
2490949,,x2017bay,Kincardine ONN2Z1S68037E.RaceAve.,"Ponoka,ABT4J2V064HomesteadAve.",18022020,21022020
2616554,,x2015bdw,95EastArcadiaSt.Lachute QCJ8H9G4,"Hampton,NBE5N4X645SheffieldAve.",15112017,17112017
2688195,,x2018aal,Antigonish NSB2G8T97RockvilleSt.,"Vermilion,ABT9X7N37568ThompsonStreet",5022018,8022018
4355531,,x2015aim,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"Sainte-Julie,QCJ3E1G288RyanAve.",10102017,13102017
3206720,,x2020bhr,Caraquet NBE1W5K43KirklandRd.,"MeadowLake,SKS9X9V3866SutorStreet",8092019,11092019
4157216,,x2015bce,Listowel ONN4W4G92GlendaleSt.,"8953NorthSpruceSt.Masson-Angers,QCJ8M6L5",15042018,17042018
3769465,,x2020bad,Saint-Prime QCG8J3T59407LongfellowSt.,"Trail,BCV1R9T949N.ChurchDr.",10002015,13002015
3526854,,x2015ajv,Athabasca ABT9S6Y4886WakehurstSt.,"Nepean,ONK2G5X2735PendergastStreet",11052019,14052019
4187939,,x2017avz,62RidgeStreetBoucherville QCJ4B5S2,"7149WilliamSt.Quispamsis,NBE2G6Y5",14072015,16072015
3082144,,x2016bds,856FranklinSt.Metchosin BCV9C9G8,"Torbay,LBA1K2E09812E.3rdAve.",4022018,7022018
3817845,,x2015agi,Penticton BCV2A1C437HarveyRd.,"ChristmasIsland,NSB1T9G077CoffeeDr.",20072018,23072018
3103956,,x2016aoi,QueensCounty NSB0T0L851PiperStreet,"Kingston,ONK7K2M8370GoldenStarAve.",3072015,6072015
3627276,,x2014bil,LaSarre QCJ9Z5N33GlenholmeCourt,"Joliette,QCJ6E6E87905SpringAve.",1002017,4002017
2762883,,x2017ayh,Thompson MBR8N3R46PurpleFinchDr.,"HantsCounty,NSB0N8H5764SnakeHillDrive",19002018,22002018
4160098,,x2015arv,68KetchHarbourSt.Duncan BCV9L4V1,"Centreville,NBE7K8H4564W.PhilmontSt.",1002017,4002017
3064970,,x2015bao,296W.YoungDriveQuesnel BCV2J8V4,"64MeadowbrookCourtMont'e9r'e9gie-Est,QCJ0J4P7",17112015,20112015
2994151,,x2014aha,WestElmwoodSt.Val-d'Or QCJ9P7P7,"Taber,ABT1G6G283SouthIroquoisSt.",18002019,21002019
3562875,,x2015bhf,ChristmasIsland NSB1T9G077CoffeeDr.,"DeerIsland,NBE5V7G371LivingstonSt.",18002019,21002019
4266000,,x2015aku,Sainte-Julie QCJ3E1G288RyanAve.,"8953NorthSpruceSt.Masson-Angers,QCJ8M6L5",11032016,14032016
4542460,,x2017avh,Delhi ONN4B8N59108OakwoodRd.,"Joliette,QCJ6E6E87905SpringAve.",9002018,12002018
3872718,,x2014ahl,Cap-Rouge QCG1Y8A4169EastValleyViewSt.,"Albanel,QCG8M5B69HawthorneSt.",42019,3042019
4076732,,x2016blx,Ponoka ABT4J2V064HomesteadAve.,"Cranbrook,BCV1C6H68691FultonStreet",5022017,8022017
3791146,,x2017arn,Boiestown NBE6A4C48592S.RidgeviewStreet,"Courtice,ONL1E5G58973WestMilesAve.",11052018,14052018
4342705,,x2020bhr,Caraquet NBE1W5K43KirklandRd.,"HantsCounty,NSB0N8H5764SnakeHillDrive",5052019,8052019
3694270,,x2019bdk,Taber ABT1G6G283SouthIroquoisSt.,"Appalaches,QCG0R4C78435RockawayCircle",12062017,15062017
2745321,,x2019bml,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"Ponoka,ABT4J2V064HomesteadAve.",15082019,17082019
4116452,,x2017aiu,64MeadowbrookCourtMont'e9r'e9gie-Est QCJ0J4P7,"Elgin,ONN0L7P922DunbarSt.",15022020,17022020
4035909,,x2018aus,JuandeFucaShore BCV0S8H97707UniversityCourt,"42PrimroseSt.Chelsea,QCJ9B6T4",10012020,13012020
3697975,,x2017bbk,KananaskisCountry ABT0L5L530OakMeadowAve.,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",12092016,15092016
3035805,,x2018bmd,QueensCounty NSB0T0L851PiperStreet,"95EastArcadiaSt.Lachute,QCJ8H9G4",9042020,12042020
2717449,,x2018aqe,296W.YoungDriveQuesnel BCV2J8V4,"Gasp'e9sie-Sud,QCG0C8B8718LeatherwoodSt.",15042020,18042020
3042588,,x2020bit,522AddisonCourtUnit77,"64MeadowbrookCourtMont'e9r'e9gie-Est,QCJ0J4P7",15062015,18062015
3010956,,x2016anh,972LibertyStreetCobourg ONK9A8A7,"Thompson,MBR8N3R46PurpleFinchDr.",17072019,20072019
3060863,,x2020ayk,FortSt.John BCV1J1Y4838WalnutSt.,"7149WilliamSt.Quispamsis,NBE2G6Y5",20102020,23102020
2890725,,x2015aqh,Morden MBR6M3K29314CanterburyAve.,"972LibertyStreetCobourg,ONK9A8A7",16062017,19062017
4391533,,x2016bgz,NewGlasgow NSB2H6R17005S.BrandywineDrive,"7569YoungLaneWhiteRock,BCV4B7H9",13112019,15112019
4521892,,x2017apw,NewGlasgow NSB2H6R17005S.BrandywineDrive,"CampobelloIsland,NBE5E7V99933GreenviewSt.",1082018,4082018
3234092,,x2016bio,22UnionSt.Louisbourg NSB1C5K5,"Trail,BCV1R9T949N.ChurchDr.",4022015,7022015
2638678,,x2018bau,Kingston ONK7K2M8370GoldenStarAve.,"DufferinCounty,ONL0N0L985CrescentLane",16092015,19092015
3786755,,x2018awu,KananaskisCountry ABT0L5L530OakMeadowAve.,"Taber,ABT1G6G283SouthIroquoisSt.",15012018,18012018
2450123,,x2016bhc,Hampton NBE5N4X645SheffieldAve.,"9810FairgroundAvenueGreely,ONK4P4M4",16112017,19112017
3101723,,x2015acp,WestElmwoodSt.Val-d'Or QCJ9P7P7,"Ponoka,ABT4J2V064HomesteadAve.",12022018,15022018
2363267,,x2019arh,Carbonear LBA1Y5H172ParkerDr.,"Vermilion,ABT9X7N37568ThompsonStreet",15062019,17062019
2715247,,x2018ack,Penticton BCV2A1C437HarveyRd.,"Perth,ONK7H3A5636ChestnutSt.",15032017,18032017
3554414,,x2014azw,9CatherineSt.Wolfville NSB4P2J7,"YoungsCove,NBE4C9R753EdgewoodSt.",4002019,7002019
2928429,,x2019aog,DufferinCounty ONL0N0L985CrescentLane,"Elgin,ONN0L7P922DunbarSt.",4072018,7072018
3795178,,x2015aqj,Rivi'e8re-du-Loup QCG5R4V167AirportAve.,"Lepreau,NBE5J0E3486UnionStreet",16052018,19052018
3545878,,x2020bgi,7149WilliamSt.Quispamsis NBE2G6Y5,"Delhi,ONN4B8N59108OakwoodRd.",7072015,10072015
3236520,,x2019bfd,Boiestown NBE6A4C48592S.RidgeviewStreet,"Cap-Rouge,QCG1Y8A4169EastValleyViewSt.",13062018,15062018
2893387,,x2014bgw,R'e9giond'Oka QCJ0N2J4313CreekDr.,"Saint-Quentin,NBE8A0A261AndoverAve.",18062019,21062019
4270786,,x2016bgr,HantsCounty NSB0N8H5764SnakeHillDrive,"Saint-Quentin,NBE8A0A261AndoverAve.",1092016,4092016
3758022,,x2017avh,Delhi ONN4B8N59108OakwoodRd.,"Delhi,ONN4B8N59108OakwoodRd.",15052018,17052018
2628610,,x2020aho,Listowel ONN4W4G92GlendaleSt.,"Carbonear,LBA1Y5H172ParkerDr.",8042019,11042019
2485575,,x2015aaw,7231SycamoreSt.HollandLanding ONL9N9A0,"Morden,MBR6M3K29314CanterburyAve.",1042016,4042016
2365879,,x2016beo,7526AddisonStreetGagetown NBE5M9S2,"Carbonear,LBA1Y5H172ParkerDr.",7072016,10072016
3205255,,x2018acn,Nepean ONK2G5X2735PendergastStreet,"Dauphin,MBR7N1N54EastChestnutStreet",52020,3052020
3439276,,x2019aka,L'Erable QCG0Y8C4456LakeviewRoad,"51ArcadiaSt.Debec,NBE7N7L2",15082017,17082017
3791172,,x2018aji,22UnionSt.Louisbourg NSB1C5K5,"Hawkesbury,ONK6A6V9588PurpleFinchRoad",16042019,19042019
2798291,,x2014avx,8953NorthSpruceSt.Masson-Angers QCJ8M6L5,"51ArcadiaSt.Debec,NBE7N7L2",7012016,10012016
2924034,,x2019bbx,Trail BCV1R9T949N.ChurchDr.,"Innisfil,ONL9S1H8269CarpenterDrive",13082015,15082015
2964715,,x2018bhx,TourdelaBourse QCH4Z6J4794W.MonroeStreet,"Kincardine,ONN2Z1S68037E.RaceAve.",4042016,7042016
4542185,,x2019aqc,972LibertyStreetCobourg ONK9A8A7,"Kingston,ONK7K2M8370GoldenStarAve.",5112015,8112015
4160327,,x2015aop,'celes-Laval QCH7Y5B648AndoverStreet,"64MeadowbrookCourtMont'e9r'e9gie-Est,QCJ0J4P7",16062018,19062018
3596815,,x2018bkj,Taber ABT1G6G283SouthIroquoisSt.,"692ThirdDr.Selkirk,MBR1A9S4",16112017,19112017
4491511,,x2019ava,Penticton BCV2A1C437HarveyRd.,"Centreville,NBE7K8H4564W.PhilmontSt.",15112017,18112017
3237076,,x2016ajm,Caraquet NBE1W5K43KirklandRd.,"Dauphin,MBR7N1N54EastChestnutStreet",17042019,20042019
4240091,,x2018art,Carbonear LBA1Y5H172ParkerDr.,"Saint-Prime,QCG8J3T59407LongfellowSt.",14042019,16042019
3899258,,x2016aoi,QueensCounty NSB0T0L851PiperStreet,"Innisfil,ONL9S1H8269CarpenterDrive",3022016,6022016
3846911,,x2016ahs,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"42PrimroseSt.Chelsea,QCJ9B6T4",7112018,10112018
2482057,,x2019akx,DufferinCounty ONL0N0L985CrescentLane,"CampobelloIsland,NBE5E7V99933GreenviewSt.",6072016,9072016
4518945,,x2016aoo,692ThirdDr.Selkirk MBR1A9S4,"Appalaches,QCG0R4C78435RockawayCircle",15092018,18092018
3018651,,x2017bic,856FranklinSt.Metchosin BCV9C9G8,"KananaskisCountry,ABT0L5L530OakMeadowAve.",9062020,12062020
4108977,,x2015bhk,7526AddisonStreetGagetown NBE5M9S2,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",13022017,15022017
2764917,,x2018bgx,JuandeFucaShore BCV0S8H97707UniversityCourt,"7231SycamoreSt.HollandLanding,ONL9N9A0",1102016,4102016
2462362,,x2020awi,Antigonish NSB2G8T97RockvilleSt.,"68KetchHarbourSt.Duncan,BCV9L4V1",10052019,13052019
4072186,,x2017arn,Boiestown NBE6A4C48592S.RidgeviewStreet,"425E.KetchHarbourDr.FortFrances,ONP9A3V9",15022017,18022017
3448152,,x2015alx,KananaskisCountry ABT0L5L530OakMeadowAve.,"Hawkesbury,ONK6A6V9588PurpleFinchRoad",15112019,17112019
4104623,,x2020afs,FortSt.John BCV1J1Y4838WalnutSt.,522AddisonCourtUnit77,19052019,22052019
3123809,,x2016axt,'celes-Laval QCH7Y5B648AndoverStreet,"Manitoulin,ONP0P3C37985AcademyDrive",4052018,7052018
2796318,,x2015avw,Penticton BCV2A1C437HarveyRd.,"KananaskisCountry,ABT0L5L530OakMeadowAve.",4032015,7032015
3180307,,x2018art,Carbonear LBA1Y5H172ParkerDr.,"DufferinCounty,ONL0N0L985CrescentLane",62017,3062017
3701997,,x2016ajm,Caraquet NBE1W5K43KirklandRd.,"Hawkesbury,ONK6A6V9588PurpleFinchRoad",12092020,15092020
3593942,,x2020akj,530WestTalbotDriveKentville NSB4N5E6,"WestElmwoodSt.Val-d'Or,QCJ9P7P7",8082015,11082015
2607400,,x2014adp,LaSarre QCJ9Z5N33GlenholmeCourt,"Thompson,MBR8N3R46PurpleFinchDr.",11092016,14092016
3010555,,x2019atk,JuandeFucaShore BCV0S8H97707UniversityCourt,"Trail,BCV1R9T949N.ChurchDr.",1052017,4052017
3549349,,x2018apm,Hampton NBE5N4X645SheffieldAve.,"Ponoka,ABT4J2V064HomesteadAve.",12062015,15062015
2473081,,x2015agg,856FranklinSt.Metchosin BCV9C9G8,"Morden,MBR6M3K29314CanterburyAve.",3112016,6112016
3575415,,x2017bag,9CatherineSt.Wolfville NSB4P2J7,"Gananoque,ONK7G8R58044LoganStreet",7082019,10082019
4381656,,x2015ajx,Listowel ONN4W4G92GlendaleSt.,"296W.YoungDriveQuesnel,BCV2J8V4",6052017,9052017
2407422,,x2017avp,Laterri'e8re QCG7N4R11GrandStreet,"Laterri'e8re,QCG7N4R11GrandStreet",13022019,15022019
2546745,,x2017bkr,7569YoungLaneWhiteRock BCV4B7H9,"Athabasca,ABT9S6Y4886WakehurstSt.",3052018,6052018
3678324,,x2015ajp,Albanel QCG8M5B69HawthorneSt.,"Innisfil,ONL9S1H8269CarpenterDrive",10112016,13112016
2526703,,x2014bgw,R'e9giond'Oka QCJ0N2J4313CreekDr.,"856FranklinSt.Metchosin,BCV9C9G8",7112016,10112016
4148728,,x2020bjm,22UnionSt.Louisbourg NSB1C5K5,"Caraquet,NBE1W5K43KirklandRd.",9082019,12082019
3650740,,x2017amd,Dauphin MBR7N1N54EastChestnutStreet,"9CatherineSt.Wolfville,NSB4P2J7",11052015,14052015
4452038,,x2018akp,7231SycamoreSt.HollandLanding ONL9N9A0,"8829SE.SummerhouseDr.Laval-des-Rapides,QCH7N0J3",9032019,12032019
2758685,,x2018blp,692ThirdDr.Selkirk MBR1A9S4,"972LibertyStreetCobourg,ONK9A8A7",13082015,15082015
2798469,,x2018ayi,51ArcadiaSt.Debec NBE7N7L2,"Stouffville,ONL4A9V38903WestMeadowCourt",10032018,13032018
4191164,,x2017avz,62RidgeStreetBoucherville QCJ4B5S2,"LaBaie,QCG7B7N28861DepotSt.",18002017,21002017
4505130,,x2015bjr,Carbonear LBA1Y5H172ParkerDr.,"725CarriageCircleDoaktown,NBE9C8T4",3062020,6062020
2895919,,x2020bac,Penticton BCV2A1C437HarveyRd.,"Perth,ONK7H3A5636ChestnutSt.",11082017,14082017
4556578,,x2017akt,Torbay LBA1K2E09812E.3rdAve.,"MeadowLake,SKS9X9V3866SutorStreet",7092020,10092020
3827825,,x2016akf,11WakehurstSt.Tillsonburg ONN4G7V1,"Penticton,BCV2A1C437HarveyRd.",15052018,18052018
3313227,,x2015bez,Stouffville ONL4A9V38903WestMeadowCourt,"Taber,ABT1G6G283SouthIroquoisSt.",10052017,13052017
2861250,,x2017arz,L'Erable QCG0Y8C4456LakeviewRoad,"Torbay,LBA1K2E09812E.3rdAve.",2022016,5022016
4155085,,x2020any,762TempleSt.LaPlaine QCJ7M5E7,"'celes-Laval,QCH7Y5B648AndoverStreet",15072016,17072016
2723333,,x2020aeb,Taber ABT1G6G283SouthIroquoisSt.,"YoungsCove,NBE4C9R753EdgewoodSt.",11092017,14092017
2546130,,x2019aab,22UnionSt.Louisbourg NSB1C5K5,"Maple,ONL6A0N79569CemeteryAve.",9082016,12082016
4264987,,x2016app,Centreville NBE7K8H4564W.PhilmontSt.,"Dauphin,MBR7N1N54EastChestnutStreet",8092018,11092018
2914072,,x2019bjz,8953NorthSpruceSt.Masson-Angers QCJ8M6L5,"Innisfil,ONL9S1H8269CarpenterDrive",15012017,18012017
4459202,,x2015ajp,Albanel QCG8M5B69HawthorneSt.,"Listowel,ONN4W4G92GlendaleSt.",11032018,14032018
3388489,,x2018aqe,296W.YoungDriveQuesnel BCV2J8V4,"725CarriageCircleDoaktown,NBE9C8T4",5102017,
2533580,,x2018avn,YoungsCove NBE4C9R753EdgewoodSt.,"Maple,ONL6A0N79569CemeteryAve.",14112016,16112016
2523525,,x2019apq,Bromont QCJ2L7R5874WestBohemiaRd.,"Kingston,ONK7K2M8370GoldenStarAve.",6032019,9032019
4307391,,x2019azd,DufferinCounty ONL0N0L985CrescentLane,"NewGlasgow,NSB2H6R17005S.BrandywineDrive",15092016,17092016
4321753,,x2015bek,Nepean ONK2G5X2735PendergastStreet,"Gananoque,ONK7G8R58044LoganStreet",4002016,7002016
4456928,,x2016bgm,8829SE.SummerhouseDr.Laval-des-Rapides QCH7N0J3,"Comox,BCV9M6C584BrownSt.",17112017,20112017
3215960,,x2019ayd,Dauphin MBR7N1N54EastChestnutStreet,"Dauphin,MBR7N1N54EastChestnutStreet",10032017,13032017
4391311,,x2019bml,Gasp'e9sie-Sud QCG0C8B8718LeatherwoodSt.,"Centreville,NBE7K8H4564W.PhilmontSt.",1052018,4052018
2877149,,x2020blr,Gananoque ONK7G8R58044LoganStreet,"ChristmasIsland,NSB1T9G077CoffeeDr.",13092016,15092016
